Date,CL=F,EURUSD=X,GBPUSD=X,GC=F,JPY=X,^GSPC,^IRX,^TNX,^VIX,CL=F_vol,EURUSD=X_vol,GBPUSD=X_vol,GC=F_vol,JPY=X_vol,^GSPC_vol,^IRX_vol,^TNX_vol,^VIX_vol,CL=F_mom_5,CL=F_ma_ratio_5,CL=F_roc_5,CL=F_mom_10,CL=F_ma_ratio_10,CL=F_roc_10,CL=F_mom_21,CL=F_ma_ratio_21,CL=F_roc_21,EURUSD=X_mom_5,EURUSD=X_ma_ratio_5,EURUSD=X_roc_5,EURUSD=X_mom_10,EURUSD=X_ma_ratio_10,EURUSD=X_roc_10,EURUSD=X_mom_21,EURUSD=X_ma_ratio_21,EURUSD=X_roc_21,GBPUSD=X_mom_5,GBPUSD=X_ma_ratio_5,GBPUSD=X_roc_5,GBPUSD=X_mom_10,GBPUSD=X_ma_ratio_10,GBPUSD=X_roc_10,GBPUSD=X_mom_21,GBPUSD=X_ma_ratio_21,GBPUSD=X_roc_21,GC=F_mom_5,GC=F_ma_ratio_5,GC=F_roc_5,GC=F_mom_10,GC=F_ma_ratio_10,GC=F_roc_10,GC=F_mom_21,GC=F_ma_ratio_21,GC=F_roc_21,JPY=X_mom_5,JPY=X_ma_ratio_5,JPY=X_roc_5,JPY=X_mom_10,JPY=X_ma_ratio_10,JPY=X_roc_10,JPY=X_mom_21,JPY=X_ma_ratio_21,JPY=X_roc_21,^GSPC_mom_5,^GSPC_ma_ratio_5,^GSPC_roc_5,^GSPC_mom_10,^GSPC_ma_ratio_10,^GSPC_roc_10,^GSPC_mom_21,^GSPC_ma_ratio_21,^GSPC_roc_21,^IRX_mom_5,^IRX_ma_ratio_5,^IRX_roc_5,^IRX_mom_10,^IRX_ma_ratio_10,^IRX_roc_10,^IRX_mom_21,^IRX_ma_ratio_21,^IRX_roc_21,^TNX_mom_5,^TNX_ma_ratio_5,^TNX_roc_5,^TNX_mom_10,^TNX_ma_ratio_10,^TNX_roc_10,^TNX_mom_21,^TNX_ma_ratio_21,^TNX_roc_21,^VIX_mom_5,^VIX_ma_ratio_5,^VIX_roc_5,^VIX_mom_10,^VIX_ma_ratio_10,^VIX_roc_10,^VIX_mom_21,^VIX_ma_ratio_21,^VIX_roc_21,target_lag1,target_lag2,target_lag3,target_lag5
2005-02-01,-0.022661520209823205,-0.0009913801733909024,-0.000470950936592447,-0.0023736066899486446,0.00038603470793689454,0.006867267158630261,0.016380367597665136,0.0007256644120679394,-0.06360291989818179,0.3492730816346336,0.09043972239742581,0.08165516655963259,0.103432749283313,0.11366721693119222,0.10036513689885554,0.1836961547668634,0.11905648914092193,0.5131679774538659,-0.05076552152998559,0.9811760607505952,-0.05076552152998564,-0.02604386334048414,0.9784865680449598,-0.026043863340484117,0.1187084550520967,0.9991013559139766,0.11870845505209661,0.005241767869502256,0.9990808888341329,0.005241767869502359,0.0016169045229645906,1.001228753856304,0.001616904522964632,-0.03199771528965578,0.9960751790709198,-0.0319977152896558,0.010188689065911971,0.9986369457622948,0.01018868906591204,0.01073480481408251,1.0022245364608036,0.010734804814082465,-0.011186959323305823,1.0031171356269477,-0.011186959323305847,-0.0028436308223489526,0.9917043709656824,-0.0028436308223489335,-0.005671135030327901,0.9918446076493987,-0.005671135030327924,-0.018427861416172142,0.993144345318583,-0.018427861416172194,-0.0036531173397542638,1.0044776940071074,-0.0036531173397542885,0.013494985571969265,1.0048672545423665,0.01349498557196919,0.008759991674053502,1.003698536889916,0.008759991674053605,0.01797314246341908,1.0095728044720889,0.017973142463419182,-0.005493358079863064,1.0122009643661916,-0.0054933580798630826,-0.010539999283062373,1.0071613159808355,-0.010539999283062327,0.042778411496117386,1.022170512620535,0.04277841149611744,0.06950471078646236,1.0414110612121776,0.0695047107864623,0.11705984457791363,1.0579496137875155,0.11705984457791366,-0.012652177525933506,0.993944103848653,-0.012652177525933497,-0.01406436539796918,0.9939679772982839,-0.014064365397969186,-0.01990512747993467,0.9836466995003162,-0.0199051274799347,-0.14438126785638095,0.9286706810412693,-0.144381267856381,-0.0352847253115941,0.8921023262213722,-0.03528472531159415,-0.14559660524453144,0.9050297191655977,-0.14559660524453144,0.00143637941708721,0.0005991618495789264,0.0015593747633049432,0.008969742841267937
2005-02-02,-0.009167537105463598,-0.000534522995774739,0.0007348067277446095,0.0007127172477059986,0.00019299828488700895,0.0031729290996995304,-0.0016259957376706558,0.0009665805663001202,-0.031239339953772597,0.3263649073277612,0.07817248026198233,0.07209612455562249,0.10357354355940046,0.0996583020594213,0.09230148624924862,0.13741733030254066,0.10473791348609522,0.5197075114960021,-0.0428454326545602,0.9807587040741089,-0.04284543265456015,-0.018086238152476675,0.9712918436264558,-0.018086238152476702,0.06331129102613109,0.9872128885215326,0.06331129102613098,-0.003518747816905199,0.9992516805697947,-0.0035187478169051573,0.0022284147588953473,1.000471112006271,0.0022284147588953695,-0.018818264202979607,0.996448891288168,-0.018818264202979627,0.0013758340780332112,0.9990966527352707,0.0013758340780331388,0.0073691680213510136,1.0022259229935977,0.007369168021350924,0.000584276765423164,1.0038264832776616,0.0005842767654230681,-0.013586291580915622,0.9951318995340769,-0.013586291580915654,-0.004491711339206561,0.9929964650933365,-0.00449171133920656,-0.017269530680243617,0.994679669558723,-0.017269530680243582,0.0057243035707001955,1.0035238827094637,0.005724303570700253,0.0072879212254477466,1.004330880525839,0.007287921225447822,-0.00651708548636698,1.004207176011205,-0.006517085486366972,0.016285226597973157,1.0095045293489644,0.01628522659797311,0.007225831262212878,1.0146785540986418,0.007225831262212776,0.004326326641874045,1.010152684752117,0.004326326641874149,0.03932343965121721,1.0126895028420553,0.03932343965121731,0.05629568003344221,1.0339895410547675,0.056295680033442125,0.07242577895623215,1.0526551681289302,0.0724257789562322,-0.012404591332233261,0.9973980737010035,-0.012404591332233225,-0.01122520506447322,0.996054242509576,-0.011225205064473238,-0.03338784173236953,0.986195056575171,-0.03338784173236955,-0.13244046045724855,0.9255437423649467,-0.13244046045724853,-0.11532628395818534,0.8745218646130646,-0.11532628395818537,-0.16595134268889233,0.8845459067595007,-0.16595134268889233,-0.0017958883005682426,0.00143637941708721,0.0005991618495789264,-0.00824913289464808
2005-02-03,-0.0051534978850783595,-0.004615622727806629,-0.0012242814019166118,-0.010743806184447827,0.007687866154124884,-0.002769465505019701,-0.010634056691760506,0.0055402382828158014,0.011087543477837037,0.323318899655337,0.07915313100369555,0.07212657966470838,0.10852442188676616,0.10242699360325236,0.09189581338340533,0.14342013566184766,0.10763822661972272,0.5211259093669516,-0.04893528628545263,0.9856136666791211,-0.04893528628545261,-0.009805992026624022,0.9672247411619388,-0.009805992026624001,0.07052319466086554,0.9791217187319202,0.07052319466086558,-0.005292507041151473,0.9957040328116101,-0.005292507041151441,0.0007005636603889531,0.9957945308585769,0.0007005636603890289,-0.02319395280222747,0.9929738729435738,-0.023193952802227483,-0.004555351865487278,0.9987864113901566,-0.004555351865487225,0.006306086300842839,1.0003721504599312,0.006306086300842753,-0.0016564645520695809,1.002677696723086,-0.0016564645520695408,-0.022753886857167616,0.9890318857907338,-0.022753886857167564,-0.013731031905246938,0.9837304533897947,-0.013731031905246964,-0.023441162346288125,0.9851583413119631,-0.02344116234628809,0.015653871018351806,1.0081259847185624,0.015653871018351716,0.010544609741017563,1.0110141011697205,0.0105446097410176,0.005099574499572768,1.011709781868818,0.00509957449957287,0.013060291330809992,1.00410625913822,0.013060291330810065,0.012319088698996339,1.0106278725289817,0.012319088698996434,0.005195418305370181,1.0071092760709868,0.005195418305370273,0.018852047043669717,0.9982759915206679,0.01885204704366965,0.054182923379789694,1.0177009307563187,0.054182923379789645,0.0657317496433647,1.03834421364709,0.06573174964336469,-0.010458681780376566,1.005070038421885,-0.010458681780376523,-0.0004801572772678009,1.001636128988202,-0.0004801572772678158,-0.026654160607720412,0.9929580147976204,-0.026654160607720436,-0.10951660380147266,0.9579135645002308,-0.10951660380147267,-0.14750542104893694,0.8980120448290713,-0.14750542104893694,-0.1632363495973721,0.9019015026456959,-0.1632363495973721,0.0008384704032099346,-0.0017958883005682426,0.00143637941708721,0.0015593747633049432
2005-02-04,0.0006456210102310351,-0.008833744952873195,-0.0048448400618679496,-0.006260569652338799,-0.00402876486355692,0.01098252050319909,-0.004120315168233953,-0.021856176442887055,-0.05044547082673333,0.27763178196862215,0.08079440706446578,0.07216658641321863,0.10119406678571125,0.09801220382669397,0.09864150797328937,0.14157158423831118,0.12907471507031457,0.5324432104136936,-0.014836811327079591,0.98918872507715,-0.014836811327079645,-0.04224189756079466,0.9719985711896948,-0.042241897560794626,0.020193111088988136,0.978850134325415,0.020193111088988025,-0.014336601814875394,0.9897887102477594,-0.014336601814875399,-0.010852090142732917,0.9881066887971944,-0.010852090142732933,-0.02466148723439676,0.9854086080225469,-0.024661487234396755,-0.008205030653287149,0.9955964990697743,-0.008205030653287137,-0.0020793108852683595,0.9957437806302256,-0.0020793108852683716,-0.0017047055374342923,0.9979126017139573,-0.0017047055374342448,-0.02771251322512036,0.9883970835436156,-0.027712513225120396,-0.029763327498733005,0.980531487820926,-0.029763327498733023,-0.016627078384798155,0.9797822712804692,-0.0166270783847981,0.012751849662091308,1.0015402446080237,0.012751849662091284,0.01393626641331025,1.0055574422470541,0.013936266413310196,-0.008103713214483776,1.0080372081508975,-0.00810371321448382,0.02703698635890084,1.0097972409702491,0.027036986358900856,0.0301061199677104,1.018746003088421,0.030106119967710482,0.012745300037662277,1.0176098818380708,0.012745300037662383,0.0062317682099986005,0.9929485103041362,0.006231768209998524,0.05212853308984666,1.008452319346603,0.052128533089846725,0.06837228677916896,1.030826264592012,0.06837228677916897,-0.015708085316745835,0.9864373838669395,-0.015708085316745824,-0.016658677169516856,0.9816113443780861,-0.01665867716951687,-0.04658237111081076,0.9736919900324728,-0.04658237111081073,-0.15332324532206176,0.9418585258508964,-0.15332324532206174,-0.21935931015608046,0.874824424455422,-0.21935931015608048,-0.17452134748704007,0.8650009257982262,-0.17452134748704007,0.005373522791686349,0.0008384704032099346,-0.0017958883005682426,0.0005991618495789264
2005-02-07,-0.026156695759103937,-0.007327903890523666,-0.008190094056728678,-0.0009666358740457591,0.007469141082379339,-0.0010895591835757032,0.006174172733108605,-0.00516921974363037,0.04534338315333743,0.292968163477772,0.0785532433669922,0.07699082958500442,0.10004166693707939,0.10172894452091177,0.09855953730255174,0.1419019376636455,0.12794682495975707,0.5649679229506585,-0.06058095305856803,0.9757779379885618,-0.060580953058568025,-0.07232129675631949,0.9539459646432066,-0.07232129675631947,-0.0033018165280931377,0.9537220656843945,-0.0033018165280931503,-0.022056297725175145,0.9869363366570703,-0.022056297725175145,-0.021086302990718675,0.9829693115461139,-0.0210863029907187,-0.022732786349886736,0.9792751269809297,-0.022732786349886742,-0.01389787996703995,0.9902320295929224,-0.013897879967039931,-0.01111079740210874,0.9887189882459979,-0.01111079740210878,-0.007097608924710452,0.9901065641491424,-0.007097608924710496,-0.019440450276821508,0.9913235340908966,-0.0194404502768215,-0.031154809049244836,0.9826795830316608,-0.031154809049244822,-0.012652155335859061,0.9794206337542336,-0.012652155335859103,0.011776073732355119,1.0066843296630557,0.011776073732355091,0.021836594109821972,1.0109076156248504,0.021836594109821927,-0.0006673629062021735,1.015627369665162,-0.0006673629062021617,0.017311834579523122,1.0052465457857616,0.01731183457952308,0.03262725731740068,1.0143750417633504,0.03262725731740065,0.01309236299750105,1.0158662704498609,0.013092362997500944,0.006193272225199387,0.9978708093823795,0.006193272225199446,0.05910469838963328,1.0089844112765818,0.059104698389633344,0.07026793557986388,1.033857918748416,0.07026793557986394,-0.01959831919800903,0.9852168887910665,-0.01959831919800903,-0.01698208829908543,0.9782005310052535,-0.01698208829908539,-0.054375684931811774,0.9712479129564032,-0.054375684931811726,-0.08502341486232279,1.0039369837729586,-0.08502341486232275,-0.19931741654112667,0.9367512933951047,-0.19931741654112667,-0.13046703178231056,0.9110173890003982,-0.1304670317823106,0.0049892972045208215,0.005373522791686349,0.0008384704032099346,0.00143637941708721
2005-02-08,0.0026467317210334697,0.0004596755694005537,-0.0022085659358356325,-0.0024207225213019076,0.008454896657233464,0.00048259010452929307,0.011423983161243418,-0.003708711400979041,-0.011144492642707634,0.29302314205211316,0.0768097705039071,0.07625604149334718,0.10014977942978337,0.10258039442489884,0.09803286356212192,0.1433984354673803,0.12793867013090618,0.5633250382753672,-0.03650249246593229,0.9856709004837245,-0.03650249246593225,-0.08541494592874044,0.9650950576632178,-0.08541494592874047,0.0015442243987791038,0.9561825230396005,0.0015442243987791623,-0.02063621684077377,0.9915158764419004,-0.020636216840773727,-0.015502619229655457,0.9849465184488068,-0.01550261922965542,-0.025935731260482542,0.980943920259133,-0.025935731260482577,-0.015609857991499165,0.9911532990533359,-0.015609857991499112,-0.005580212915025529,0.9870841948593393,-0.005580212915025498,-0.012254297959691796,0.9884991914418326,-0.012254297959691782,-0.019486649066842388,0.9928293018328993,-0.019486649066842346,-0.022274867053280523,0.9824979380923,-0.02227486705328051,-0.015509424732374044,0.9777692653929312,-0.015509424732374096,0.01997298057713981,1.0112112207112933,0.019972980577139702,0.01624689959571257,1.0178320292909746,0.01624689959571249,0.014783535975778195,1.0235235377455312,0.014783535975778118,0.010837317895445064,1.0035675752012716,0.010837317895445104,0.029005241017320493,1.0119697805239536,0.029005241017320483,0.010123964568893085,1.0158638725465552,0.01012396456889309,0.0012185301019447259,1.0090879175458198,0.0012185301019447675,0.04404906838018352,1.0162014847254994,0.04404906838018361,0.08446982494538036,1.0416959806100103,0.08446982494538033,-0.02393616377372787,0.986318140530352,-0.023936163773727863,-0.03628549670630632,0.9781687354913071,-0.03628549670630634,-0.05633466702096923,0.9703216597626791,-0.056334667020969245,-0.03574392028646067,1.0001724803633376,-0.035743920286460625,-0.174964435613725,0.9449332469919871,-0.17496443561372502,-0.1232047783193706,0.9063849109532863,-0.12320477831937061,0.007672840862171484,0.0049892972045208215,0.005373522791686349,-0.0017958883005682426
2005-02-09,0.0013206596282428307,0.0033641410418626602,0.0028404669108131357,0.000726802680010411,-0.0011358519837546825,-0.008612258457473676,0.0008110679648985679,-0.014974120536726938,0.03390151879036072,0.2917646020073225,0.0782498288191136,0.07702495832138552,0.09667257655997259,0.09875028219184409,0.10049754597993935,0.14005892385688734,0.13369827635601636,0.580266589039531,-0.026343961842241526,0.9922730856296372,-0.02634396184224147,-0.06806067605383559,0.9732391186678905,-0.06806067605383556,-0.0048161387748107964,0.9576574496141065,-0.004816138774810772,-0.016810553837926845,0.9982531593432338,-0.01681055383792681,-0.02027014955521378,0.9902904193268571,-0.020270149555213796,-0.023178621669860067,0.9853453502897194,-0.023178621669860094,-0.01353488303546313,0.9966911925319063,-0.013534883035463144,-0.012177670710752375,0.9911014200166979,-0.012177670710752389,-0.010337030995292373,0.9917999983701941,-0.010337030995292368,-0.01947283801514721,0.9974875379552883,-0.019472838015147185,-0.03279456594088115,0.9865010080206582,-0.03279456594088111,-0.021332069519318875,0.979474941355978,-0.021332069519318844,0.01861848936521615,1.0063474259526113,0.018618489365216144,0.02444937082107068,1.014215699670038,0.024449370821070748,0.020982384522966635,1.0213397649096756,0.020982384522966604,-0.001005666516481707,0.9951610551001334,-0.0010056665164816772,0.015263182574388523,1.001780850124771,0.015263182574388533,0.007607841211079824,1.0067879837307796,0.007607841211079827,0.003661539115148882,1.0091630719712612,0.0036615391151489014,0.04312896307879144,1.0127673693745807,0.04312896307879134,0.07167678478363348,1.039091025840102,0.0716767847836336,-0.039371950156924296,0.9794601375286,-0.03937195015692435,-0.05128814853750785,0.9686769287429201,-0.05128814853750787,-0.06291233802676377,0.9588303453849335,-0.06291233802676378,0.02915953319359188,1.0286302087858437,0.029159533193591963,-0.10714282926653429,0.9891196937450826,-0.10714282926653432,-0.09021983458992044,0.941809620986723,-0.09021983458992039,0.0007052728493703425,0.007672840862171484,0.0049892972045208215,0.0008384704032099346
2005-02-10,0.0354401703405796,0.004906587234685771,0.004789493730782452,0.010360334276062866,0.0021758994559996424,0.004202617764653276,0.0,0.023852051681336396,-0.041690407168732645,0.31303007352072587,0.06964409961570285,0.07536221911470224,0.09733087593208234,0.09107971649660551,0.10060439873405727,0.13785745876522856,0.1631203272808621,0.5737767441684911,0.013993491937684732,1.0251610440095211,0.013993491937684684,-0.03562656988187174,1.0121196234837375,-0.0356265698818717,0.015742927734560874,0.9914795203181843,0.015742927734560902,-0.007403701565901533,1.0046666991102133,-0.00740370156590149,-0.01265702446438477,0.9964324794053645,-0.012657024464384813,-0.02866193321846988,0.991571532635972,-0.028661933218469892,-0.007584629836233758,1.0030116746508109,-0.007584629836233779,-0.012105431044047488,0.9970764154927595,-0.012105431044047488,-0.01195588102982259,0.9971342019494172,-0.011955881029822618,0.001440245066550716,1.0075834625830808,0.0014402450665508082,-0.0213464129639076,0.9989464917554348,-0.021346412963907647,-0.020887101077211034,0.9906713529692888,-0.020887101077211048,0.013019343502499892,1.0059317897485178,0.013019343502499784,0.02887701764478323,1.0135335727082935,0.02887701764478325,0.03299489625989871,1.021973465949494,0.0329948962598987,0.005983742219478394,0.9981654589420663,0.005983742219478293,0.01912218296692325,1.0041044673912516,0.019122182966923213,0.007838729457354976,1.0106495903729615,0.00783872945735494,0.014391483123405102,1.0062816235756882,0.014391483123405048,0.03351483908394526,1.0094521227019346,0.033514839083945314,0.07635250789397441,1.035456606939206,0.07635250789397446,-0.021619060840433746,1.0075697426536154,-0.021619060840433774,-0.03185163574308958,0.9953081318918617,-0.0318516357430896,-0.03847972248888276,0.9838164107182166,-0.0384797224888828,-0.02374891720756067,0.9913867520295807,-0.023748917207560703,-0.13066462025249892,0.9624550803564517,-0.13066462025249898,-0.08359873850759847,0.9069113209375114,-0.08359873850759846,-0.000940534202309064,0.0007052728493703425,0.007672840862171484,0.005373522791686349
2005-02-11,0.0012731038078421684,-0.0014796398456874032,0.0009532906211967976,0.007878727026962795,-0.00066171666568426,0.006901750205170698,0.010884989792996866,0.005386848642486273,-0.006974738113005338,0.28666424200283025,0.06926527649806154,0.07363889290409602,0.1014429029445182,0.09128795999652779,0.09738332379587354,0.14020154153718412,0.16092183605287583,0.5658283631447417,0.014629955074716872,1.023437506855569,0.014629955074716936,-0.0004239181355298882,1.013452534029946,-0.00042391813552993484,-0.018318090161209888,0.993619069922442,-0.018318090161209867,-7.71369150573964e-05,1.0031967805978634,-7.71369150574225e-05,-0.014412632848696427,0.9964089516666016,-0.014412632848696415,-0.02680670906294136,0.991392964045036,-0.026806709062941386,-0.0018137618720679427,1.0043347273485042,-0.0018137618720679971,-0.010003910553597062,0.9990349056479817,-0.010003910553597053,-0.005908853107937206,0.998367257062332,-0.005908853107937209,0.01570048309178751,1.0123747984701772,0.01570048309178744,-0.012447129978654936,1.0081273510217639,-0.012447129978654896,-0.009422850412249661,0.9989592393187182,-0.009422850412249705,0.016435977214773745,1.0020087649915854,0.016435977214773835,0.029397415987357567,1.0099418423426043,0.02939741598735747,0.03211010096549893,1.0197545098780116,0.03211010096549892,0.0018869184276113504,1.0046980113531951,0.0018869184276112704,0.0289749213742998,1.0081881622151354,0.02897492137429981,0.023652892956113947,1.0165107580229176,0.02365289295611399,0.029727509803512353,1.0113544093553828,0.029727509803512374,0.03614453296406683,1.0168800473780866,0.03614453296406685,0.08340569437183021,1.0427874458312154,0.08340569437183024,0.005401383799477966,1.0119105952243441,0.0054013837994778555,-0.010391546914818695,1.0017367830305133,-0.010391546914818655,-0.02197277575157086,0.9901781884308654,-0.021972775751570903,0.019625358276553095,0.980779150110071,0.01962535827655313,-0.13670691066707796,0.9704534157827885,-0.1367069106670779,-0.10981307092336168,0.9053977847668329,-0.10981307092336172,-0.005661677478436793,-0.000940534202309064,0.0007052728493703425,0.0049892972045208215
2005-02-14,0.0059196533078800994,0.008988718780747315,0.00920466089647065,0.012525244377913667,-0.00616555456183503,0.0006966508245472663,-0.004823098310507232,-0.0053868486424861915,0.007843190497911937,0.286295860624541,0.07271290154140768,0.07794912611540517,0.10982535459722455,0.09267734717692239,0.09575833594389405,0.14248562458183248,0.15888014743982587,0.5588538421223861,0.04770317812816982,1.0199518215671728,0.047703178128169786,-0.01576767892532538,1.021137354574005,-0.015767678925325403,-0.019429566363233453,1.0004619255243277,-0.019429566363233446,0.016372059870372047,1.0089645013534367,0.016372059870372137,-0.006045344881678294,1.006020946851466,-0.006045344881678328,-0.009612952809810893,1.0008072229367189,-0.009612952809810893,0.015701336926272624,1.0104553613478853,0.015701336926272565,0.0015852416633093114,1.0081122580807442,0.0015852416633092476,0.008869803881882188,1.0071744467242543,0.008869803881882268,0.029497053939597118,1.0191478884465504,0.029497053939597184,0.009483167652350133,1.0198557811082327,0.009483167652350223,0.0073337485129270075,1.0111955213276382,0.007333748512926905,0.0026712343074992706,0.9953217015158344,0.0026712343074992463,0.014478764692015922,1.0022983133653163,0.014478764692015846,0.03059418527637625,1.0120365737118837,0.030594185276376265,0.0036780981036093063,1.0046578663101182,0.003678098103609227,0.021053607309069244,1.0067963421682191,0.021053607309069248,0.018252114578648726,1.0163367065752407,0.01825211457864864,0.018465357252674508,1.0028283282963917,0.01846535725267448,0.02477299046207526,1.0095176686196414,0.0247729904620753,0.06982766549666852,1.0344335349002722,0.06982766549666856,0.005182603210766246,1.0054307526916375,0.005182603210766258,-0.014517286299243981,0.9978196314590451,-0.014517286299243995,-0.033918435286491966,0.9864828888618087,-0.033918435286491924,-0.017902735947815773,0.99207717751305,-0.01790273594781572,-0.10140399906447672,0.9890110241000654,-0.10140399906447671,-0.0732099617916494,0.9156699840563486,-0.0732099617916494,0.00035478421741192665,-0.005661677478436793,-0.000940534202309064,0.007672840862171484
