Date,CAD=X,CL=F,DX-Y.NYB,GC=F,HG=F,JPY=X,^GSPC,^TNX,^VIX,CAD=X_vol,CL=F_vol,DX-Y.NYB_vol,GC=F_vol,HG=F_vol,JPY=X_vol,^GSPC_vol,^TNX_vol,^VIX_vol,CAD=X_mom_5,CAD=X_ma_ratio_5,CAD=X_roc_5,CAD=X_mom_10,CAD=X_ma_ratio_10,CAD=X_roc_10,CAD=X_mom_21,CAD=X_ma_ratio_21,CAD=X_roc_21,CL=F_mom_5,CL=F_ma_ratio_5,CL=F_roc_5,CL=F_mom_10,CL=F_ma_ratio_10,CL=F_roc_10,CL=F_mom_21,CL=F_ma_ratio_21,CL=F_roc_21,DX-Y.NYB_mom_5,DX-Y.NYB_ma_ratio_5,DX-Y.NYB_roc_5,DX-Y.NYB_mom_10,DX-Y.NYB_ma_ratio_10,DX-Y.NYB_roc_10,DX-Y.NYB_mom_21,DX-Y.NYB_ma_ratio_21,DX-Y.NYB_roc_21,GC=F_mom_5,GC=F_ma_ratio_5,GC=F_roc_5,GC=F_mom_10,GC=F_ma_ratio_10,GC=F_roc_10,GC=F_mom_21,GC=F_ma_ratio_21,GC=F_roc_21,HG=F_mom_5,HG=F_ma_ratio_5,HG=F_roc_5,HG=F_mom_10,HG=F_ma_ratio_10,HG=F_roc_10,HG=F_mom_21,HG=F_ma_ratio_21,HG=F_roc_21,JPY=X_mom_5,JPY=X_ma_ratio_5,JPY=X_roc_5,JPY=X_mom_10,JPY=X_ma_ratio_10,JPY=X_roc_10,JPY=X_mom_21,JPY=X_ma_ratio_21,JPY=X_roc_21,^GSPC_mom_5,^GSPC_ma_ratio_5,^GSPC_roc_5,^GSPC_mom_10,^GSPC_ma_ratio_10,^GSPC_roc_10,^GSPC_mom_21,^GSPC_ma_ratio_21,^GSPC_roc_21,^TNX_mom_5,^TNX_ma_ratio_5,^TNX_roc_5,^TNX_mom_10,^TNX_ma_ratio_10,^TNX_roc_10,^TNX_mom_21,^TNX_ma_ratio_21,^TNX_roc_21,^VIX_mom_5,^VIX_ma_ratio_5,^VIX_roc_5,^VIX_mom_10,^VIX_ma_ratio_10,^VIX_roc_10,^VIX_mom_21,^VIX_ma_ratio_21,^VIX_roc_21,target_lag1,target_lag2,target_lag3,target_lag5
2005-02-01,-0.006796209474669066,-0.022661520209823205,-0.0017958883005682426,-0.0023736066899486446,-0.00823620563997052,0.00038603470793689454,0.006867267158630261,0.0007256644120679394,-0.06360291989818179,0.11285857476815832,0.3492730816346336,0.09591024021693764,0.103432749283313,0.3565582664751029,0.11366721693119222,0.10036513689885554,0.11905648914092193,0.5131679774538659,-0.0025103551546795666,0.9965535143188383,-0.00251035515467958,0.006454775613512931,1.0000405509980579,0.006454775613512932,0.019870780607635696,1.0054220087509569,0.01987078060763573,-0.05076552152998559,0.9811760607505952,-0.05076552152998564,-0.02604386334048414,0.9784865680449598,-0.026043863340484117,0.1187084550520967,0.9991013559139766,0.11870845505209661,-0.006429347889771564,0.9999759924388434,-0.006429347889771552,0.0010796105713972715,0.9991738103498891,0.0010796105713973489,0.026445188385978646,1.0028325857305245,0.026445188385978657,-0.0028436308223489526,0.9917043709656824,-0.0028436308223489335,-0.005671135030327901,0.9918446076493987,-0.005671135030327924,-0.018427861416172142,0.993144345318583,-0.018427861416172194,-0.015269791613911732,0.9860686263458802,-0.015269791613911735,0.007638831629799503,0.9876459042920651,0.007638831629799539,-0.047587786082739614,1.0036395810776555,-0.04758778608273962,-0.0036531173397542638,1.0044776940071074,-0.0036531173397542885,0.013494985571969265,1.0048672545423665,0.01349498557196919,0.008759991674053502,1.003698536889916,0.008759991674053605,0.01797314246341908,1.0095728044720889,0.017973142463419182,-0.005493358079863064,1.0122009643661916,-0.0054933580798630826,-0.010539999283062373,1.0071613159808355,-0.010539999283062327,-0.012652177525933506,0.993944103848653,-0.012652177525933497,-0.01406436539796918,0.9939679772982839,-0.014064365397969186,-0.01990512747993467,0.9836466995003162,-0.0199051274799347,-0.14438126785638095,0.9286706810412693,-0.144381267856381,-0.0352847253115941,0.8921023262213722,-0.03528472531159415,-0.14559660524453144,0.9050297191655977,-0.14559660524453144,0.013084609617779228,0.0009087724501278703,0.0009599251516973115,0.009017506054111078
2005-02-02,0.004697513246947715,-0.009167537105463598,0.0008384704032099346,0.0007127172477059986,-0.01213391454723391,0.00019299828488700895,0.0031729290996995304,0.0009665805663001202,-0.031239339953772597,0.10773453352970117,0.3263649073277612,0.08068826894411275,0.10357354355940046,0.1792735304658124,0.0996583020594213,0.09230148624924862,0.10473791348609522,0.5197075114960021,0.003812105896987328,1.0004850093018902,0.00381210589698728,0.0071613851948044704,1.0040320018184825,0.00716138519480454,0.01342939709696278,1.0095126092831885,0.013429397096962876,-0.0428454326545602,0.9807587040741089,-0.04284543265456015,-0.018086238152476675,0.9712918436264558,-0.018086238152476702,0.06331129102613109,0.9872128885215326,0.06331129102613098,0.002640979390743814,1.0002874089513771,0.0026409793907438686,-0.0009569597190776102,1.0001077384421972,-0.0009569597190776573,0.011505352449477257,1.0031284510388985,0.011505352449477322,-0.013586291580915622,0.9951318995340769,-0.013586291580915654,-0.004491711339206561,0.9929964650933365,-0.00449171133920656,-0.017269530680243617,0.994679669558723,-0.017269530680243582,-0.03500499988885575,0.9811101536583341,-0.03500499988885569,-0.011720068811825746,0.9768646649741701,-0.011720068811825694,0.027598617274767978,0.9902793194941305,0.02759861727476793,0.0057243035707001955,1.0035238827094637,0.005724303570700253,0.0072879212254477466,1.004330880525839,0.007287921225447822,-0.00651708548636698,1.004207176011205,-0.006517085486366972,0.016285226597973157,1.0095045293489644,0.01628522659797311,0.007225831262212878,1.0146785540986418,0.007225831262212776,0.004326326641874045,1.010152684752117,0.004326326641874149,-0.012404591332233261,0.9973980737010035,-0.012404591332233225,-0.01122520506447322,0.996054242509576,-0.011225205064473238,-0.03338784173236953,0.986195056575171,-0.03338784173236955,-0.13244046045724855,0.9255437423649467,-0.13244046045724853,-0.11532628395818534,0.8745218646130646,-0.11532628395818537,-0.16595134268889233,0.8845459067595007,-0.16595134268889233,0.008530236069062305,0.013084609617779228,0.0009087724501278703,0.014513111025652418
2005-02-03,0.0022598781829383844,-0.0051534978850783595,0.005373522791686349,-0.010743806184447827,-0.002094987424702752,0.007687866154124884,-0.002769465505019701,0.0055402382828158014,0.011087543477837037,0.10765883999749747,0.323318899655337,0.08230585432646412,0.10852442188676616,0.16729421476892903,0.10242699360325236,0.09189581338340533,0.10763822661972272,0.5211259093669516,0.002424358847883834,1.0022624143241021,0.0024243588478837894,0.005756901196345865,1.0057242573747638,0.005756901196345911,0.013067553615943694,1.011168139976631,0.01306755361594359,-0.04893528628545263,0.9856136666791211,-0.04893528628545261,-0.009805992026624022,0.9672247411619388,-0.009805992026624001,0.07052319466086554,0.9791217187319202,0.07052319466086558,0.006472502859308227,1.0043778036341449,0.006472502859308314,0.0015506308264681135,1.0053397997637432,0.0015506308264680306,0.017324936870781737,1.0077091206772646,0.017324936870781776,-0.022753886857167616,0.9890318857907338,-0.022753886857167564,-0.013731031905246938,0.9837304533897947,-0.013731031905246964,-0.023441162346288125,0.9851583413119631,-0.02344116234628809,-0.04346368397126443,0.9878461516754079,-0.04346368397126446,-0.018861395893411514,0.9766505245119187,-0.01886139589341152,0.005977482187559113,0.9879306293711821,0.005977482187559128,0.015653871018351806,1.0081259847185624,0.015653871018351716,0.010544609741017563,1.0110141011697205,0.0105446097410176,0.005099574499572768,1.011709781868818,0.00509957449957287,0.013060291330809992,1.00410625913822,0.013060291330810065,0.012319088698996339,1.0106278725289817,0.012319088698996434,0.005195418305370181,1.0071092760709868,0.005195418305370273,-0.010458681780376566,1.005070038421885,-0.010458681780376523,-0.0004801572772678009,1.001636128988202,-0.0004801572772678158,-0.026654160607720412,0.9929580147976204,-0.026654160607720436,-0.10951660380147266,0.9579135645002308,-0.10951660380147267,-0.14750542104893694,0.8980120448290713,-0.14750542104893694,-0.1632363495973721,0.9019015026456959,-0.1632363495973721,0.0031554202891580173,0.008530236069062305,0.013084609617779228,0.0009599251516973115
2005-02-04,0.007069462247477539,0.0006456210102310351,0.0049892972045208215,-0.006260569652338799,-0.008776638837476328,-0.00402876486355692,0.01098252050319909,-0.021856176442887055,-0.05044547082673333,0.10609627356102151,0.27763178196862215,0.08031392923668973,0.10119406678571125,0.17015604963019001,0.09801220382669397,0.09864150797328937,0.12907471507031457,0.5324432104136936,0.00904681005868313,1.00754936411135,0.00904681005868313,0.026964780045439563,1.0101728821008535,0.026964780045439476,0.011252361531981725,1.01779269847473,0.01125236153198178,-0.014836811327079591,0.98918872507715,-0.014836811327079645,-0.04224189756079466,0.9719985711896948,-0.042241897560794626,0.020193111088988136,0.978850134325415,0.020193111088988025,0.010900766604236889,1.0072088518971192,0.010900766604236873,0.013571909973879803,1.0090031909600508,0.013571909973879907,0.01491278221304193,1.0120322992401292,0.01491278221304187,-0.02771251322512036,0.9883970835436156,-0.027712513225120396,-0.029763327498733005,0.980531487820926,-0.029763327498733023,-0.016627078384798155,0.9797822712804692,-0.0166270783847981,-0.030427346358785856,0.985269568711531,-0.030427346358785815,-0.039620758644187126,0.9719984786709629,-0.039620758644187126,-0.0014084326135470615,0.9793622728214806,-0.0014084326135470615,0.012751849662091308,1.0015402446080237,0.012751849662091284,0.01393626641331025,1.0055574422470541,0.013936266413310196,-0.008103713214483776,1.0080372081508975,-0.00810371321448382,0.02703698635890084,1.0097972409702491,0.027036986358900856,0.0301061199677104,1.018746003088421,0.030106119967710482,0.012745300037662277,1.0176098818380708,0.012745300037662383,-0.015708085316745835,0.9864373838669395,-0.015708085316745824,-0.016658677169516856,0.9816113443780861,-0.01665867716951687,-0.04658237111081076,0.9736919900324728,-0.04658237111081073,-0.15332324532206176,0.9418585258508964,-0.15332324532206174,-0.21935931015608046,0.874824424455422,-0.21935931015608048,-0.17452134748704007,0.8650009257982262,-0.17452134748704007,-0.0010341341508167741,0.0031554202891580173,0.008530236069062305,0.0009087724501278703
2005-02-07,0.004711924520162797,-0.026156695759103937,0.007672840862171484,-0.0009666358740457591,0.010871626262179197,0.007469141082379339,-0.0010895591835757032,-0.00516921974363037,0.04534338315333743,0.10610767792814596,0.292968163477772,0.08226504564606398,0.10004166693707939,0.17373971375764458,0.10172894452091177,0.09855953730255174,0.12794682495975707,0.5649679229506585,0.012014165931020448,1.0098807834184271,0.012014165931020481,0.02557613117814972,1.0123815349575578,0.025576131178149806,0.019329176902113332,1.021656389657232,0.019329176902113325,-0.06058095305856803,0.9757779379885618,-0.060580953058568025,-0.07232129675631949,0.9539459646432066,-0.07232129675631947,-0.0033018165280931377,0.9537220656843945,-0.0033018165280931503,0.017224909900590557,1.0114899006031646,0.01722490990059063,0.02162425634253018,1.0145913251644005,0.021624256342530127,0.0171032208436408,1.0189951965221993,0.017103220843640757,-0.019440450276821508,0.9913235340908966,-0.0194404502768215,-0.031154809049244836,0.9826795830316608,-0.031154809049244822,-0.012652155335859061,0.9794206337542336,-0.012652155335859103,-0.020164050879793893,1.0001395612818744,-0.020164050879793855,-0.028464884077751162,0.9854604495556715,-0.028464884077751117,0.013074268653095134,0.9894655843734835,0.01307426865309506,0.011776073732355119,1.0066843296630557,0.011776073732355091,0.021836594109821972,1.0109076156248504,0.021836594109821927,-0.0006673629062021735,1.015627369665162,-0.0006673629062021617,0.017311834579523122,1.0052465457857616,0.01731183457952308,0.03262725731740068,1.0143750417633504,0.03262725731740065,0.01309236299750105,1.0158662704498609,0.013092362997500944,-0.01959831919800903,0.9852168887910665,-0.01959831919800903,-0.01698208829908543,0.9782005310052535,-0.01698208829908539,-0.054375684931811774,0.9712479129564032,-0.054375684931811726,-0.08502341486232279,1.0039369837729586,-0.08502341486232275,-0.19931741654112667,0.9367512933951047,-0.19931741654112667,-0.13046703178231056,0.9110173890003982,-0.1304670317823106,0.015500040175302935,-0.0010341341508167741,0.0031554202891580173,0.013084609617779228
2005-02-08,-0.0051122317904456795,0.0026467317210334697,0.0007052728493703425,-0.0024207225213019076,-0.0003489153819955338,0.008454896657233464,0.00048259010452929307,-0.003708711400979041,-0.011144492642707634,0.10275000290462424,0.29302314205211316,0.08052188872620859,0.10014977942978337,0.1736705205473843,0.10258039442489884,0.09803286356212192,0.12793867013090618,0.5633250382753672,0.013719810933557453,1.00200612534106,0.013719810933557416,0.011175014180779597,1.0060992936643365,0.011175014180779552,0.02293765589639185,1.0153447803189055,0.022937655896391924,-0.03650249246593229,0.9856709004837245,-0.03650249246593225,-0.08541494592874044,0.9650950576632178,-0.08541494592874047,0.0015442243987791038,0.9561825230396005,0.0015442243987791623,0.019772337761765124,1.0082460446311088,0.019772337761765037,0.013215866633929041,1.0139643336895439,0.013215866633929032,0.021731270725155127,1.0186620664392432,0.02173127072515521,-0.019486649066842388,0.9928293018328993,-0.019486649066842346,-0.022274867053280523,0.9824979380923,-0.02227486705328051,-0.015509424732374044,0.9777692653929312,-0.015509424732374096,-0.012405242579817233,1.0023081426272387,-0.012405242579817235,-0.02748560872461514,0.9878670649272662,-0.027485608724615137,0.013795555597536202,0.9884868421761074,0.013795555597536268,0.01997298057713981,1.0112112207112933,0.019972980577139702,0.01624689959571257,1.0178320292909746,0.01624689959571249,0.014783535975778195,1.0235235377455312,0.014783535975778118,0.010837317895445064,1.0035675752012716,0.010837317895445104,0.029005241017320493,1.0119697805239536,0.029005241017320483,0.010123964568893085,1.0158638725465552,0.01012396456889309,-0.02393616377372787,0.986318140530352,-0.023936163773727863,-0.03628549670630632,0.9781687354913071,-0.03628549670630634,-0.05633466702096923,0.9703216597626791,-0.056334667020969245,-0.03574392028646067,1.0001724803633376,-0.035743920286460625,-0.174964435613725,0.9449332469919871,-0.17496443561372502,-0.1232047783193706,0.9063849109532863,-0.12320477831937061,0.003148856245457512,0.015500040175302935,-0.0010341341508167741,0.008530236069062305
2005-02-09,-0.0009615255403929088,0.0013206596282428307,-0.000940534202309064,0.000726802680010411,-0.0020957192922056093,-0.0011358519837546825,-0.008612258457473676,-0.014974120536726938,0.03390151879036072,0.10257776310210698,0.2917646020073225,0.07936865749826713,0.09667257655997259,0.16110007069515966,0.09875028219184409,0.10049754597993935,0.13369827635601636,0.580266589039531,0.007999332674548443,0.9994551736754009,0.007999332674548517,0.011841932874796512,1.0039513794101316,0.011841932874796407,0.023547748027075377,1.0132429873499076,0.023547748027075415,-0.026343961842241526,0.9922730856296372,-0.02634396184224147,-0.06806067605383559,0.9732391186678905,-0.06806067605383556,-0.0048161387748107964,0.9576574496141065,-0.004816138774810772,0.01795977083680267,1.0037306067831249,0.01795977083680266,0.020648181612189065,1.0109393271623295,0.020648181612189006,0.02409058155710042,1.0165455512509955,0.024090581557100487,-0.01947283801514721,0.9974875379552883,-0.019472838015147185,-0.03279456594088115,0.9865010080206582,-0.03279456594088111,-0.021332069519318875,0.979474941355978,-0.021332069519318844,-0.0024416489883218873,1.0006997560288868,-0.0024416489883218977,-0.03736117895461277,0.9895850983809711,-0.03736117895461276,-0.006944520329984494,0.986741546246424,-0.006944520329984546,0.01861848936521615,1.0063474259526113,0.018618489365216144,0.02444937082107068,1.014215699670038,0.024449370821070748,0.020982384522966635,1.0213397649096756,0.020982384522966604,-0.001005666516481707,0.9951610551001334,-0.0010056665164816772,0.015263182574388523,1.001780850124771,0.015263182574388533,0.007607841211079824,1.0067879837307796,0.007607841211079827,-0.039371950156924296,0.9794601375286,-0.03937195015692435,-0.05128814853750785,0.9686769287429201,-0.05128814853750787,-0.06291233802676377,0.9588303453849335,-0.06291233802676378,0.02915953319359188,1.0286302087858437,0.029159533193591963,-0.10714282926653429,0.9891196937450826,-0.10714282926653432,-0.09021983458992044,0.941809620986723,-0.09021983458992039,0.0019328748908907037,0.003148856245457512,0.015500040175302935,0.0031554202891580173
2005-02-10,-0.004418532317658455,0.0354401703405796,-0.005661677478436793,0.010360334276062866,0.027588012661351986,0.0021758994559996424,0.004202617764653276,0.023852051681336396,-0.041690407168732645,0.0884606823804123,0.31303007352072587,0.0715177054200153,0.09733087593208234,0.1878408539066871,0.09107971649660551,0.10060439873405727,0.1631203272808621,0.5737767441684911,0.0012899283619802748,0.9947937478761221,0.0012899283619803082,0.0037174144591016756,0.9991552975738835,0.003717414459101601,0.03379385783434419,1.0071942323174383,0.03379385783434414,0.013993491937684732,1.0251610440095211,0.013993491937684684,-0.03562656988187174,1.0121196234837375,-0.0356265698818717,0.015742927734560874,0.9914795203181843,0.015742927734560902,0.006788134887911301,0.9967224132324346,0.006788134887911412,0.013304573969691091,1.0039068722634086,0.013304573969691104,0.02921842639046046,1.0094271148265486,0.029218426390460416,0.001440245066550716,1.0075834625830808,0.0014402450665508082,-0.0213464129639076,0.9989464917554348,-0.021346412963907647,-0.020887101077211034,0.9906713529692888,-0.020887101077211048,0.02761272090176714,1.0230357247568085,0.027612720901767213,-0.017051113644358407,1.0190641395641697,-0.017051113644358386,0.01800555594539821,1.013476929215047,0.018005555945398183,0.013019343502499892,1.0059317897485178,0.013019343502499784,0.02887701764478323,1.0135335727082935,0.02887701764478325,0.03299489625989871,1.021973465949494,0.0329948962598987,0.005983742219478394,0.9981654589420663,0.005983742219478293,0.01912218296692325,1.0041044673912516,0.019122182966923213,0.007838729457354976,1.0106495903729615,0.00783872945735494,-0.021619060840433746,1.0075697426536154,-0.021619060840433774,-0.03185163574308958,0.9953081318918617,-0.0318516357430896,-0.03847972248888276,0.9838164107182166,-0.0384797224888828,-0.02374891720756067,0.9913867520295807,-0.023748917207560703,-0.13066462025249892,0.9624550803564517,-0.13066462025249898,-0.08359873850759847,0.9069113209375114,-0.08359873850759846,-0.0032391849178612267,0.0019328748908907037,0.003148856245457512,-0.0010341341508167741
2005-02-11,-0.006462071250855756,0.0012731038078421684,0.00035478421741192665,0.007878727026962795,-0.0017021670291690126,-0.00066171666568426,0.006901750205170698,0.005386848642486273,-0.006974738113005338,0.09272729625289808,0.28666424200283025,0.07067271542790864,0.1014429029445182,0.16755337064403336,0.09128795999652779,0.09738332379587354,0.16092183605287583,0.5658283631447417,-0.012167802631708247,0.9907985657594499,-0.012167802631708278,-0.0032310723722657197,0.9930390561352441,-0.0032310723722657575,0.026536833894191814,0.9994754397671334,0.026536833894191817,0.014629955074716872,1.023437506855569,0.014629955074716936,-0.0004239181355298882,1.013452534029946,-0.00042391813552993484,-0.018318090161209888,0.993619069922442,-0.018318090161209867,0.0021329577731679095,0.9966530789822973,0.0021329577731678557,0.013056975252266678,1.0029649047213747,0.013056975252266725,0.024966640470964085,1.0086039511643354,0.024966640470964148,0.01570048309178751,1.0123747984701772,0.01570048309178744,-0.012447129978654936,1.0081273510217639,-0.012447129978654896,-0.009422850412249661,0.9989592393187182,-0.009422850412249705,0.03490831393169902,1.0143074218741632,0.034908313931698964,0.0034188002141120055,1.0169784924467822,0.003418800214112114,0.039674102150919044,1.0098965879582862,0.03967410215091905,0.016435977214773745,1.0020087649915854,0.016435977214773835,0.029397415987357567,1.0099418423426043,0.02939741598735747,0.03211010096549893,1.0197545098780116,0.03211010096549892,0.0018869184276113504,1.0046980113531951,0.0018869184276112704,0.0289749213742998,1.0081881622151354,0.02897492137429981,0.023652892956113947,1.0165107580229176,0.02365289295611399,0.005401383799477966,1.0119105952243441,0.0054013837994778555,-0.010391546914818695,1.0017367830305133,-0.010391546914818655,-0.02197277575157086,0.9901781884308654,-0.021972775751570903,0.019625358276553095,0.980779150110071,0.01962535827655313,-0.13670691066707796,0.9704534157827885,-0.1367069106670779,-0.10981307092336168,0.9053977847668329,-0.10981307092336172,0.004830956427337117,-0.0032391849178612267,0.0019328748908907037,0.015500040175302935
2005-02-14,0.0,0.0059196533078800994,-0.007239106137467875,0.012525244377913667,0.0013619166608270282,-0.00616555456183503,0.0006966508245472663,-0.0053868486424861915,0.007843190497911937,0.08805999219122541,0.286295860624541,0.07344363289147277,0.10982535459722455,0.1596734128571955,0.09267734717692239,0.09575833594389405,0.15888014743982587,0.5588538421223861,-0.016811444547592647,0.9941671155919077,-0.01681144454759263,-0.004999254100907069,0.9935347701589993,-0.004999254100907075,0.017060890175947918,0.998678118956853,0.01706089017594792,0.04770317812816982,1.0199518215671728,0.047703178128169786,-0.01576767892532538,1.021137354574005,-0.015767678925325403,-0.019429566363233453,1.0004619255243277,-0.019429566363233446,-0.012699927321584648,0.9919894150825698,-0.012699927321584628,0.00430622747514775,0.9953056105887561,0.0043062274751476575,0.01083555926237545,1.0008173800737268,0.010835559262375493,0.029497053939597118,1.0191478884465504,0.029497053939597184,0.009483167652350133,1.0198557811082327,0.009483167652350223,0.0073337485129270075,1.0111955213276382,0.007333748512926905,0.025113284163834404,1.010660229430498,0.02511328416383439,0.00444284774440229,1.0179059677880669,0.004442847744402257,0.02475587866389839,1.0100978318030553,0.024755878663898306,0.0026712343074992706,0.9953217015158344,0.0026712343074992463,0.014478764692015922,1.0022983133653163,0.014478764692015846,0.03059418527637625,1.0120365737118837,0.030594185276376265,0.0036780981036093063,1.0046578663101182,0.003678098103609227,0.021053607309069244,1.0067963421682191,0.021053607309069248,0.018252114578648726,1.0163367065752407,0.01825211457864864,0.005182603210766246,1.0054307526916375,0.005182603210766258,-0.014517286299243981,0.9978196314590451,-0.014517286299243995,-0.033918435286491966,0.9864828888618087,-0.033918435286491924,-0.017902735947815773,0.99207717751305,-0.01790273594781572,-0.10140399906447672,0.9890110241000654,-0.10140399906447671,-0.0732099617916494,0.9156699840563486,-0.0732099617916494,0.009689243551761702,0.004830956427337117,-0.0032391849178612267,0.003148856245457512
