Date,CAD=X,CL=F,EEM,EURUSD=X,GBPUSD=X,GC=F,HG=F,^GSPC,^TNX,CAD=X_vol,CL=F_vol,EEM_vol,EURUSD=X_vol,GBPUSD=X_vol,GC=F_vol,HG=F_vol,^GSPC_vol,^TNX_vol,CAD=X_mom_5,CAD=X_ma_ratio_5,CAD=X_roc_5,CAD=X_mom_10,CAD=X_ma_ratio_10,CAD=X_roc_10,CAD=X_mom_21,CAD=X_ma_ratio_21,CAD=X_roc_21,CL=F_mom_5,CL=F_ma_ratio_5,CL=F_roc_5,CL=F_mom_10,CL=F_ma_ratio_10,CL=F_roc_10,CL=F_mom_21,CL=F_ma_ratio_21,CL=F_roc_21,EEM_mom_5,EEM_ma_ratio_5,EEM_roc_5,EEM_mom_10,EEM_ma_ratio_10,EEM_roc_10,EEM_mom_21,EEM_ma_ratio_21,EEM_roc_21,EURUSD=X_mom_5,EURUSD=X_ma_ratio_5,EURUSD=X_roc_5,EURUSD=X_mom_10,EURUSD=X_ma_ratio_10,EURUSD=X_roc_10,EURUSD=X_mom_21,EURUSD=X_ma_ratio_21,EURUSD=X_roc_21,GBPUSD=X_mom_5,GBPUSD=X_ma_ratio_5,GBPUSD=X_roc_5,GBPUSD=X_mom_10,GBPUSD=X_ma_ratio_10,GBPUSD=X_roc_10,GBPUSD=X_mom_21,GBPUSD=X_ma_ratio_21,GBPUSD=X_roc_21,GC=F_mom_5,GC=F_ma_ratio_5,GC=F_roc_5,GC=F_mom_10,GC=F_ma_ratio_10,GC=F_roc_10,GC=F_mom_21,GC=F_ma_ratio_21,GC=F_roc_21,HG=F_mom_5,HG=F_ma_ratio_5,HG=F_roc_5,HG=F_mom_10,HG=F_ma_ratio_10,HG=F_roc_10,HG=F_mom_21,HG=F_ma_ratio_21,HG=F_roc_21,^GSPC_mom_5,^GSPC_ma_ratio_5,^GSPC_roc_5,^GSPC_mom_10,^GSPC_ma_ratio_10,^GSPC_roc_10,^GSPC_mom_21,^GSPC_ma_ratio_21,^GSPC_roc_21,^TNX_mom_5,^TNX_ma_ratio_5,^TNX_roc_5,^TNX_mom_10,^TNX_ma_ratio_10,^TNX_roc_10,^TNX_mom_21,^TNX_ma_ratio_21,^TNX_roc_21,target_lag1,target_lag2,target_lag3,target_lag5
2005-02-01,-0.006796209474669066,-0.022661520209823205,0.008530497229013816,-0.0009913801733909024,-0.000470950936592447,-0.0023736066899486446,-0.00823620563997052,0.006867267158630261,0.0007256644120679394,0.11285857476815832,0.3492730816346336,0.183938991525125,0.09043972239742581,0.08165516655963259,0.103432749283313,0.3565582664751029,0.10036513689885554,0.11905648914092193,-0.0025103551546795666,0.9965535143188383,-0.00251035515467958,0.006454775613512931,1.0000405509980579,0.006454775613512932,0.019870780607635696,1.0054220087509569,0.01987078060763573,-0.05076552152998559,0.9811760607505952,-0.05076552152998564,-0.02604386334048414,0.9784865680449598,-0.026043863340484117,0.1187084550520967,0.9991013559139766,0.11870845505209661,0.03872803900925503,1.0153022907112155,0.0387280390092551,0.03316336967332978,1.031537077704174,0.0331633696733298,0.01376705746369944,1.0400235284942274,0.013767057463699425,0.005241767869502256,0.9990808888341329,0.005241767869502359,0.0016169045229645906,1.001228753856304,0.001616904522964632,-0.03199771528965578,0.9960751790709198,-0.0319977152896558,0.010188689065911971,0.9986369457622948,0.01018868906591204,0.01073480481408251,1.0022245364608036,0.010734804814082465,-0.011186959323305823,1.0031171356269477,-0.011186959323305847,-0.0028436308223489526,0.9917043709656824,-0.0028436308223489335,-0.005671135030327901,0.9918446076493987,-0.005671135030327924,-0.018427861416172142,0.993144345318583,-0.018427861416172194,-0.015269791613911732,0.9860686263458802,-0.015269791613911735,0.007638831629799503,0.9876459042920651,0.007638831629799539,-0.047587786082739614,1.0036395810776555,-0.04758778608273962,0.01797314246341908,1.0095728044720889,0.017973142463419182,-0.005493358079863064,1.0122009643661916,-0.0054933580798630826,-0.010539999283062373,1.0071613159808355,-0.010539999283062327,-0.012652177525933506,0.993944103848653,-0.012652177525933497,-0.01406436539796918,0.9939679772982839,-0.014064365397969186,-0.01990512747993467,0.9836466995003162,-0.0199051274799347,0.00143637941708721,0.0005991618495789264,0.0015593747633049432,0.008969742841267937
2005-02-02,0.004697513246947715,-0.009167537105463598,0.0031551629137495656,-0.000534522995774739,0.0007348067277446095,0.0007127172477059986,-0.01213391454723391,0.0031729290996995304,0.0009665805663001202,0.10773453352970117,0.3263649073277612,0.1426899050869807,0.07817248026198233,0.07209612455562249,0.10357354355940046,0.1792735304658124,0.09230148624924862,0.10473791348609522,0.003812105896987328,1.0004850093018902,0.00381210589698728,0.0071613851948044704,1.0040320018184825,0.00716138519480454,0.01342939709696278,1.0095126092831885,0.013429397096962876,-0.0428454326545602,0.9807587040741089,-0.04284543265456015,-0.018086238152476675,0.9712918436264558,-0.018086238152476702,0.06331129102613109,0.9872128885215326,0.06331129102613098,0.026996553932529865,1.0130860242275301,0.026996553932529876,0.05090535684835973,1.0296358283338232,0.05090535684835972,0.04927658774579258,1.0408816095567957,0.04927658774579256,-0.003518747816905199,0.9992516805697947,-0.0035187478169051573,0.0022284147588953473,1.000471112006271,0.0022284147588953695,-0.018818264202979607,0.996448891288168,-0.018818264202979627,0.0013758340780332112,0.9990966527352707,0.0013758340780331388,0.0073691680213510136,1.0022259229935977,0.007369168021350924,0.000584276765423164,1.0038264832776616,0.0005842767654230681,-0.013586291580915622,0.9951318995340769,-0.013586291580915654,-0.004491711339206561,0.9929964650933365,-0.00449171133920656,-0.017269530680243617,0.994679669558723,-0.017269530680243582,-0.03500499988885575,0.9811101536583341,-0.03500499988885569,-0.011720068811825746,0.9768646649741701,-0.011720068811825694,0.027598617274767978,0.9902793194941305,0.02759861727476793,0.016285226597973157,1.0095045293489644,0.01628522659797311,0.007225831262212878,1.0146785540986418,0.007225831262212776,0.004326326641874045,1.010152684752117,0.004326326641874149,-0.012404591332233261,0.9973980737010035,-0.012404591332233225,-0.01122520506447322,0.996054242509576,-0.011225205064473238,-0.03338784173236953,0.986195056575171,-0.03338784173236955,-0.0017958883005682426,0.00143637941708721,0.0005991618495789264,-0.00824913289464808
2005-02-03,0.0022598781829383844,-0.0051534978850783595,-0.001034005561229374,-0.004615622727806629,-0.0012242814019166118,-0.010743806184447827,-0.002094987424702752,-0.002769465505019701,0.0055402382828158014,0.10765883999749747,0.323318899655337,0.13317127997155848,0.07915313100369555,0.07212657966470838,0.10852442188676616,0.16729421476892903,0.09189581338340533,0.10763822661972272,0.002424358847883834,1.0022624143241021,0.0024243588478837894,0.005756901196345865,1.0057242573747638,0.005756901196345911,0.013067553615943694,1.011168139976631,0.01306755361594359,-0.04893528628545263,0.9856136666791211,-0.04893528628545261,-0.009805992026624022,0.9672247411619388,-0.009805992026624001,0.07052319466086554,0.9791217187319202,0.07052319466086558,0.024950631061524176,1.0070768951683715,0.02495063106152418,0.06301725847475104,1.022337995274429,0.06301725847475106,0.061182924506825165,1.0368459193154216,0.061182924506825206,-0.005292507041151473,0.9957040328116101,-0.005292507041151441,0.0007005636603889531,0.9957945308585769,0.0007005636603890289,-0.02319395280222747,0.9929738729435738,-0.023193952802227483,-0.004555351865487278,0.9987864113901566,-0.004555351865487225,0.006306086300842839,1.0003721504599312,0.006306086300842753,-0.0016564645520695809,1.002677696723086,-0.0016564645520695408,-0.022753886857167616,0.9890318857907338,-0.022753886857167564,-0.013731031905246938,0.9837304533897947,-0.013731031905246964,-0.023441162346288125,0.9851583413119631,-0.02344116234628809,-0.04346368397126443,0.9878461516754079,-0.04346368397126446,-0.018861395893411514,0.9766505245119187,-0.01886139589341152,0.005977482187559113,0.9879306293711821,0.005977482187559128,0.013060291330809992,1.00410625913822,0.013060291330810065,0.012319088698996339,1.0106278725289817,0.012319088698996434,0.005195418305370181,1.0071092760709868,0.005195418305370273,-0.010458681780376566,1.005070038421885,-0.010458681780376523,-0.0004801572772678009,1.001636128988202,-0.0004801572772678158,-0.026654160607720412,0.9929580147976204,-0.026654160607720436,0.0008384704032099346,-0.0017958883005682426,0.00143637941708721,0.0015593747633049432
2005-02-04,0.007069462247477539,0.0006456210102310351,0.015500677848526006,-0.008833744952873195,-0.0048448400618679496,-0.006260569652338799,-0.008776638837476328,0.01098252050319909,-0.021856176442887055,0.10609627356102151,0.27763178196862215,0.1394491100702497,0.08079440706446578,0.07216658641321863,0.10119406678571125,0.17015604963019001,0.09864150797328937,0.12907471507031457,0.00904681005868313,1.00754936411135,0.00904681005868313,0.026964780045439563,1.0101728821008535,0.026964780045439476,0.011252361531981725,1.01779269847473,0.01125236153198178,-0.014836811327079591,0.98918872507715,-0.014836811327079645,-0.04224189756079466,0.9719985711896948,-0.042241897560794626,0.020193111088988136,0.978850134325415,0.020193111088988025,0.04001640209097612,1.0148213633189131,0.04001640209097616,0.06511643534228351,1.0317590337577462,0.06511643534228345,0.0784930771601835,1.0492137709894336,0.07849307716018347,-0.014336601814875394,0.9897887102477594,-0.014336601814875399,-0.010852090142732917,0.9881066887971944,-0.010852090142732933,-0.02466148723439676,0.9854086080225469,-0.024661487234396755,-0.008205030653287149,0.9955964990697743,-0.008205030653287137,-0.0020793108852683595,0.9957437806302256,-0.0020793108852683716,-0.0017047055374342923,0.9979126017139573,-0.0017047055374342448,-0.02771251322512036,0.9883970835436156,-0.027712513225120396,-0.029763327498733005,0.980531487820926,-0.029763327498733023,-0.016627078384798155,0.9797822712804692,-0.0166270783847981,-0.030427346358785856,0.985269568711531,-0.030427346358785815,-0.039620758644187126,0.9719984786709629,-0.039620758644187126,-0.0014084326135470615,0.9793622728214806,-0.0014084326135470615,0.02703698635890084,1.0097972409702491,0.027036986358900856,0.0301061199677104,1.018746003088421,0.030106119967710482,0.012745300037662277,1.0176098818380708,0.012745300037662383,-0.015708085316745835,0.9864373838669395,-0.015708085316745824,-0.016658677169516856,0.9816113443780861,-0.01665867716951687,-0.04658237111081076,0.9736919900324728,-0.04658237111081073,0.005373522791686349,0.0008384704032099346,-0.0017958883005682426,0.0005991618495789264
2005-02-07,0.004711924520162797,-0.026156695759103937,0.0031487283079992497,-0.007327903890523666,-0.008190094056728678,-0.0009666358740457591,0.010871626262179197,-0.0010895591835757032,-0.00516921974363037,0.10610767792814596,0.292968163477772,0.1393298778923236,0.0785532433669922,0.07699082958500442,0.10004166693707939,0.17373971375764458,0.09855953730255174,0.12794682495975707,0.012014165931020448,1.0098807834184271,0.012014165931020481,0.02557613117814972,1.0123815349575578,0.025576131178149806,0.019329176902113332,1.021656389657232,0.019329176902113325,-0.06058095305856803,0.9757779379885618,-0.060580953058568025,-0.07232129675631949,0.9539459646432066,-0.07232129675631947,-0.0033018165280931377,0.9537220656843945,-0.0033018165280931503,0.029734560460273007,1.0120715554979989,0.029734560460272935,0.07013455023151316,1.028039409280075,0.07013455023151317,0.07980393381256312,1.0486383263476686,0.07980393381256312,-0.022056297725175145,0.9869363366570703,-0.022056297725175145,-0.021086302990718675,0.9829693115461139,-0.0210863029907187,-0.022732786349886736,0.9792751269809297,-0.022732786349886742,-0.01389787996703995,0.9902320295929224,-0.013897879967039931,-0.01111079740210874,0.9887189882459979,-0.01111079740210878,-0.007097608924710452,0.9901065641491424,-0.007097608924710496,-0.019440450276821508,0.9913235340908966,-0.0194404502768215,-0.031154809049244836,0.9826795830316608,-0.031154809049244822,-0.012652155335859061,0.9794206337542336,-0.012652155335859103,-0.020164050879793893,1.0001395612818744,-0.020164050879793855,-0.028464884077751162,0.9854604495556715,-0.028464884077751117,0.013074268653095134,0.9894655843734835,0.01307426865309506,0.017311834579523122,1.0052465457857616,0.01731183457952308,0.03262725731740068,1.0143750417633504,0.03262725731740065,0.01309236299750105,1.0158662704498609,0.013092362997500944,-0.01959831919800903,0.9852168887910665,-0.01959831919800903,-0.01698208829908543,0.9782005310052535,-0.01698208829908539,-0.054375684931811774,0.9712479129564032,-0.054375684931811726,0.0049892972045208215,0.005373522791686349,0.0008384704032099346,0.00143637941708721
2005-02-08,-0.0051122317904456795,0.0026467317210334697,0.0019328111318544872,0.0004596755694005537,-0.0022085659358356325,-0.0024207225213019076,-0.0003489153819955338,0.00048259010452929307,-0.003708711400979041,0.10275000290462424,0.29302314205211316,0.13920190862812876,0.0768097705039071,0.07625604149334718,0.10014977942978337,0.1736705205473843,0.09803286356212192,0.12793867013090618,0.013719810933557453,1.00200612534106,0.013719810933557416,0.011175014180779597,1.0060992936643365,0.011175014180779552,0.02293765589639185,1.0153447803189055,0.022937655896391924,-0.03650249246593229,0.9856709004837245,-0.03650249246593225,-0.08541494592874044,0.9650950576632178,-0.08541494592874047,0.0015442243987791038,0.9561825230396005,0.0015442243987791623,0.02296305775489227,1.0094341367781356,0.022963057754892203,0.06258041096065048,1.0238175254420767,0.06258041096065055,0.08053859845265698,1.0467635698629736,0.08053859845265701,-0.02063621684077377,0.9915158764419004,-0.020636216840773727,-0.015502619229655457,0.9849465184488068,-0.01550261922965542,-0.025935731260482542,0.980943920259133,-0.025935731260482577,-0.015609857991499165,0.9911532990533359,-0.015609857991499112,-0.005580212915025529,0.9870841948593393,-0.005580212915025498,-0.012254297959691796,0.9884991914418326,-0.012254297959691782,-0.019486649066842388,0.9928293018328993,-0.019486649066842346,-0.022274867053280523,0.9824979380923,-0.02227486705328051,-0.015509424732374044,0.9777692653929312,-0.015509424732374096,-0.012405242579817233,1.0023081426272387,-0.012405242579817235,-0.02748560872461514,0.9878670649272662,-0.027485608724615137,0.013795555597536202,0.9884868421761074,0.013795555597536268,0.010837317895445064,1.0035675752012716,0.010837317895445104,0.029005241017320493,1.0119697805239536,0.029005241017320483,0.010123964568893085,1.0158638725465552,0.01012396456889309,-0.02393616377372787,0.986318140530352,-0.023936163773727863,-0.03628549670630632,0.9781687354913071,-0.03628549670630634,-0.05633466702096923,0.9703216597626791,-0.056334667020969245,0.007672840862171484,0.0049892972045208215,0.005373522791686349,-0.0017958883005682426
2005-02-09,-0.0009615255403929088,0.0013206596282428307,-0.00323969092279492,0.0033641410418626602,0.0028404669108131357,0.000726802680010411,-0.0020957192922056093,-0.008612258457473676,-0.014974120536726938,0.10257776310210698,0.2917646020073225,0.139965062804117,0.0782498288191136,0.07702495832138552,0.09667257655997259,0.16110007069515966,0.10049754597993935,0.13369827635601636,0.007999332674548443,0.9994551736754009,0.007999332674548517,0.011841932874796512,1.0039513794101316,0.011841932874796407,0.023547748027075377,1.0132429873499076,0.023547748027075415,-0.026343961842241526,0.9922730856296372,-0.02634396184224147,-0.06806067605383559,0.9732391186678905,-0.06806067605383556,-0.0048161387748107964,0.9576574496141065,-0.004816138774810772,0.016442230610567155,1.0029045087718151,0.016442230610567085,0.04388266810854624,1.0161467741855221,0.043882668108546234,0.07906992960382286,1.039593027401509,0.07906992960382282,-0.016810553837926845,0.9982531593432338,-0.01681055383792681,-0.02027014955521378,0.9902904193268571,-0.020270149555213796,-0.023178621669860067,0.9853453502897194,-0.023178621669860094,-0.01353488303546313,0.9966911925319063,-0.013534883035463144,-0.012177670710752375,0.9911014200166979,-0.012177670710752389,-0.010337030995292373,0.9917999983701941,-0.010337030995292368,-0.01947283801514721,0.9974875379552883,-0.019472838015147185,-0.03279456594088115,0.9865010080206582,-0.03279456594088111,-0.021332069519318875,0.979474941355978,-0.021332069519318844,-0.0024416489883218873,1.0006997560288868,-0.0024416489883218977,-0.03736117895461277,0.9895850983809711,-0.03736117895461276,-0.006944520329984494,0.986741546246424,-0.006944520329984546,-0.001005666516481707,0.9951610551001334,-0.0010056665164816772,0.015263182574388523,1.001780850124771,0.015263182574388533,0.007607841211079824,1.0067879837307796,0.007607841211079827,-0.039371950156924296,0.9794601375286,-0.03937195015692435,-0.05128814853750785,0.9686769287429201,-0.05128814853750787,-0.06291233802676377,0.9588303453849335,-0.06291233802676378,0.0007052728493703425,0.007672840862171484,0.0049892972045208215,0.0008384704032099346
2005-02-10,-0.004418532317658455,0.0354401703405796,0.004831462030520954,0.004906587234685771,0.004789493730782452,0.010360334276062866,0.027588012661351986,0.004202617764653276,0.023852051681336396,0.0884606823804123,0.31303007352072587,0.13655708507398115,0.06964409961570285,0.07536221911470224,0.09733087593208234,0.1878408539066871,0.10060439873405727,0.1631203272808621,0.0012899283619802748,0.9947937478761221,0.0012899283619803082,0.0037174144591016756,0.9991552975738835,0.003717414459101601,0.03379385783434419,1.0071942323174383,0.03379385783434414,0.013993491937684732,1.0251610440095211,0.013993491937684684,-0.03562656988187174,1.0121196234837375,-0.0356265698818717,0.015742927734560874,0.9914795203181843,0.015742927734560902,0.02242165850048705,1.0033269893247811,0.022421658500487007,0.0479317240910444,1.0163216010168725,0.04793172409104433,0.07114116540232485,1.041188035169416,0.07114116540232487,-0.007403701565901533,1.0046666991102133,-0.00740370156590149,-0.01265702446438477,0.9964324794053645,-0.012657024464384813,-0.02866193321846988,0.991571532635972,-0.028661933218469892,-0.007584629836233758,1.0030116746508109,-0.007584629836233779,-0.012105431044047488,0.9970764154927595,-0.012105431044047488,-0.01195588102982259,0.9971342019494172,-0.011955881029822618,0.001440245066550716,1.0075834625830808,0.0014402450665508082,-0.0213464129639076,0.9989464917554348,-0.021346412963907647,-0.020887101077211034,0.9906713529692888,-0.020887101077211048,0.02761272090176714,1.0230357247568085,0.027612720901767213,-0.017051113644358407,1.0190641395641697,-0.017051113644358386,0.01800555594539821,1.013476929215047,0.018005555945398183,0.005983742219478394,0.9981654589420663,0.005983742219478293,0.01912218296692325,1.0041044673912516,0.019122182966923213,0.007838729457354976,1.0106495903729615,0.00783872945735494,-0.021619060840433746,1.0075697426536154,-0.021619060840433774,-0.03185163574308958,0.9953081318918617,-0.0318516357430896,-0.03847972248888276,0.9838164107182166,-0.0384797224888828,-0.000940534202309064,0.0007052728493703425,0.007672840862171484,0.005373522791686349
2005-02-11,-0.006462071250855756,0.0012731038078421684,0.009688804041407382,-0.0014796398456874032,0.0009532906211967976,0.007878727026962795,-0.0017021670291690126,0.006901750205170698,0.005386848642486273,0.09272729625289808,0.28666424200283025,0.13549851826281556,0.06926527649806154,0.07363889290409602,0.1014429029445182,0.16755337064403336,0.09738332379587354,0.16092183605287583,-0.012167802631708247,0.9907985657594499,-0.012167802631708278,-0.0032310723722657197,0.9930390561352441,-0.0032310723722657575,0.026536833894191814,0.9994754397671334,0.026536833894191817,0.014629955074716872,1.023437506855569,0.014629955074716936,-0.0004239181355298882,1.013452534029946,-0.00042391813552993484,-0.018318090161209888,0.993619069922442,-0.018318090161209867,0.016496707056351312,1.009774829362008,0.01649670705635134,0.05717324801007151,1.020552428475131,0.057173248010071495,0.08605469950238098,1.0471710094906848,0.08605469950238102,-7.71369150573964e-05,1.0031967805978634,-7.71369150574225e-05,-0.014412632848696427,0.9964089516666016,-0.014412632848696415,-0.02680670906294136,0.991392964045036,-0.026806709062941386,-0.0018137618720679427,1.0043347273485042,-0.0018137618720679971,-0.010003910553597062,0.9990349056479817,-0.010003910553597053,-0.005908853107937206,0.998367257062332,-0.005908853107937209,0.01570048309178751,1.0123747984701772,0.01570048309178744,-0.012447129978654936,1.0081273510217639,-0.012447129978654896,-0.009422850412249661,0.9989592393187182,-0.009422850412249705,0.03490831393169902,1.0143074218741632,0.034908313931698964,0.0034188002141120055,1.0169784924467822,0.003418800214112114,0.039674102150919044,1.0098965879582862,0.03967410215091905,0.0018869184276113504,1.0046980113531951,0.0018869184276112704,0.0289749213742998,1.0081881622151354,0.02897492137429981,0.023652892956113947,1.0165107580229176,0.02365289295611399,0.005401383799477966,1.0119105952243441,0.0054013837994778555,-0.010391546914818695,1.0017367830305133,-0.010391546914818655,-0.02197277575157086,0.9901781884308654,-0.021972775751570903,-0.005661677478436793,-0.000940534202309064,0.0007052728493703425,0.0049892972045208215
2005-02-14,0.0,0.0059196533078800994,0.007134090792447889,0.008988718780747315,0.00920466089647065,0.012525244377913667,0.0013619166608270282,0.0006966508245472663,-0.0053868486424861915,0.08805999219122541,0.286295860624541,0.12658518362908028,0.07271290154140768,0.07794912611540517,0.10982535459722455,0.1596734128571955,0.09575833594389405,0.15888014743982587,-0.016811444547592647,0.9941671155919077,-0.01681144454759263,-0.004999254100907069,0.9935347701589993,-0.004999254100907075,0.017060890175947918,0.998678118956853,0.01706089017594792,0.04770317812816982,1.0199518215671728,0.047703178128169786,-0.01576767892532538,1.021137354574005,-0.015767678925325403,-0.019429566363233453,1.0004619255243277,-0.019429566363233446,0.020555898199554168,1.01285487454437,0.020555898199554123,0.05090167925765687,1.022767267683062,0.050901679257656915,0.07461141145958705,1.0510034977413458,0.074611411459587,0.016372059870372047,1.0089645013534367,0.016372059870372137,-0.006045344881678294,1.006020946851466,-0.006045344881678328,-0.009612952809810893,1.0008072229367189,-0.009612952809810893,0.015701336926272624,1.0104553613478853,0.015701336926272565,0.0015852416633093114,1.0081122580807442,0.0015852416633092476,0.008869803881882188,1.0071744467242543,0.008869803881882268,0.029497053939597118,1.0191478884465504,0.029497053939597184,0.009483167652350133,1.0198557811082327,0.009483167652350223,0.0073337485129270075,1.0111955213276382,0.007333748512926905,0.025113284163834404,1.010660229430498,0.02511328416383439,0.00444284774440229,1.0179059677880669,0.004442847744402257,0.02475587866389839,1.0100978318030553,0.024755878663898306,0.0036780981036093063,1.0046578663101182,0.003678098103609227,0.021053607309069244,1.0067963421682191,0.021053607309069248,0.018252114578648726,1.0163367065752407,0.01825211457864864,0.005182603210766246,1.0054307526916375,0.005182603210766258,-0.014517286299243981,0.9978196314590451,-0.014517286299243995,-0.033918435286491966,0.9864828888618087,-0.033918435286491924,0.00035478421741192665,-0.005661677478436793,-0.000940534202309064,0.007672840862171484
